incident_id,shipment_id,tracking_number,carrier,origin,destination,incident_type,severity_level,incident_status,incident_date,delay_hours,weather_condition,traffic_level,route_risk_score,estimated_financial_loss_cad,resolution_action,resolution_time_hours,warehouse_id,driver_id
INC015697,SHP084170,TRK1607217388,Purolator,Vancouver,Kelowna,Warehouse Processing Delay,Low,Open,2026-04-03 21:00:00,4,Clear,Low,5.35,836.49,Delivery Rescheduled,82,WH-MTL-002,DRV00146
INC003071,SHP032472,TRK2033206243,UPS,Vancouver,Kelowna,Warehouse Processing Delay,Low,Resolved,2026-04-27 04:00:00,4,Clear,Low,5.35,650.56,Route Reassigned,58,WH-MTL-002,DRV00690
INC016252,SHP092529,TRK9017214182,FedEx,Vancouver,Kelowna,Damaged Shipment,Medium,Resolved,2026-05-06 13:00:00,1,Clear,Medium,8.28,1349.31,Shipment Reprocessed,38,WH-MTL-002,DRV00495
INC005948,SHP004068,TRK8410154913,FedEx,Calgary,Edmonton,Failed Delivery Attempt,High,Resolved,2026-01-13 23:00:00,1,Cloudy,High,19.27,1382.49,Delivery Rescheduled,19,WH-OTT-006,DRV00135
INC015054,SHP006900,TRK4323633412,DHL,Halifax,Moncton,Weather Delay,Low,Resolved,2026-01-07 04:00:00,2,Clear,Medium,8.8,104.08,Delivery Rescheduled,25,WH-TOR-001,DRV01960
INC006063,SHP073180,TRK3290738732,FedEx,Calgary,Edmonton,Traffic Disruption,Medium,Resolved,2026-05-30 15:00:00,8,Cloudy,Low,10.95,352.35,Shipment Reprocessed,77,WH-HFX-003,DRV00756
INC005771,SHP055087,TRK2739346075,Purolator,Ottawa,Toronto,Damaged Shipment,High,Escalated,2026-01-11 02:00:00,1,Rain,High,26.28,1653.46,Driver Reassigned,45,WH-HFX-003,DRV01924
INC006189,SHP064171,TRK5020799789,FedEx,Calgary,Edmonton,Damaged Shipment,Medium,Escalated,2026-03-15 08:00:00,1,Cloudy,Medium,11.78,1920.73,Shipment Reprocessed,9,WH-CGY-004,DRV00430
INC018667,SHP076472,TRK7523906456,UPS,Toronto,Montreal,Damaged Shipment,Low,Resolved,2026-01-02 21:00:00,4,Cloudy,High,20.85,146.36,Refund Issued,95,WH-MTL-002,DRV01234
INC016074,SHP028611,TRK1342601948,FedEx,Calgary,Edmonton,Mechanical Failure,High,Resolved,2026-05-06 22:00:00,8,Rain,Low,17.95,1481.46,Route Reassigned,72,WH-TOR-001,DRV01674
INC023904,SHP013525,TRK1010149388,DHL,Calgary,Edmonton,Carrier Delay,High,Under Investigation,2026-03-30 09:00:00,48,Rain,Medium,43.45,1313.16,Carrier Investigation,49,WH-MTL-002,DRV00754
INC005912,SHP002514,TRK6938959008,FedEx,Calgary,Edmonton,Damaged Shipment,Low,Escalated,2026-02-24 01:00:00,1,Rain,Low,14.28,1005.74,Driver Reassigned,37,WH-MTL-002,DRV02484
INC021220,SHP017771,TRK4041774411,UPS,Ottawa,Toronto,Damaged Shipment,High,Resolved,2026-06-21 16:00:00,1,Snow,Low,23.02,2281.93,Customer Notified,11,WH-TOR-001,DRV01707
INC009243,SHP027226,TRK8596739476,Canada Post,Calgary,Edmonton,Traffic Disruption,High,Under Investigation,2026-04-15 13:00:00,1,Clear,Low,3.78,1484.49,Driver Reassigned,31,WH-MTL-002,DRV02045
INC000690,SHP006094,TRK8215141041,UPS,Toronto,Montreal,Damaged Shipment,Medium,Open,2026-02-12 07:00:00,2,Rain,Low,14.8,201.62,Shipment Reprocessed,28,WH-MTL-002,DRV01482
INC010164,SHP090085,TRK2187422984,FedEx,Vancouver,Kelowna,Failed Delivery Attempt,High,Resolved,2026-04-23 18:00:00,12,Rain,Medium,24.55,434.67,Carrier Investigation,60,WH-VAN-005,DRV00941
INC005339,SHP033094,TRK2941044252,DHL,Halifax,Moncton,Carrier Delay,Medium,Resolved,2026-06-11 03:00:00,1,Clear,Low,3.78,505.45,Shipment Reprocessed,9,WH-MTL-002,DRV00112
INC005824,SHP056585,TRK8387005144,Purolator,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-02-16 06:00:00,1,Clear,Medium,8.28,1408.69,Carrier Investigation,44,WH-HFX-003,DRV00242
INC012918,SHP043698,TRK2445616042,FedEx,Toronto,Montreal,Customs Hold,Low,Resolved,2026-01-23 03:00:00,2,Clear,Medium,8.8,845.45,Delivery Rescheduled,62,WH-VAN-005,DRV00435
INC022524,SHP016019,TRK5889011659,Canada Post,Halifax,Moncton,Warehouse Processing Delay,Low,Resolved,2026-01-19 17:00:00,8,Cloudy,Low,10.95,838.63,Driver Reassigned,31,WH-VAN-005,DRV00376
INC019918,SHP080719,TRK4964095259,FedEx,Ottawa,Toronto,Warehouse Processing Delay,Low,Under Investigation,2026-03-06 01:00:00,4,Rain,High,27.85,1041.0,Carrier Investigation,8,WH-HFX-003,DRV01104
INC006156,SHP075761,TRK6551229678,DHL,Ottawa,Toronto,Traffic Disruption,Medium,Resolved,2026-04-05 18:00:00,24,Clear,Medium,20.35,2172.18,Route Reassigned,66,WH-CGY-004,DRV00869
INC002276,SHP095696,TRK2469256877,Canada Post,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-06-09 01:00:00,2,Clear,Low,4.3,129.58,Refund Issued,37,WH-HFX-003,DRV00621
INC004703,SHP077755,TRK6286483173,Purolator,Halifax,Moncton,Traffic Disruption,High,Resolved,2026-04-14 18:00:00,1,Clear,Medium,8.28,537.91,Route Reassigned,54,WH-MTL-002,DRV01101
INC002361,SHP035951,TRK7155985161,FedEx,Vancouver,Kelowna,Weather Delay,High,Under Investigation,2026-02-14 11:00:00,4,Clear,Medium,9.85,1712.42,Delivery Rescheduled,38,WH-TOR-001,DRV01455
INC013973,SHP044418,TRK9554660345,DHL,Toronto,Montreal,Customs Hold,Medium,Escalated,2026-02-03 09:00:00,48,Rain,Low,38.95,553.22,Refund Issued,62,WH-OTT-006,DRV01652
INC008037,SHP028623,TRK5314773563,FedEx,Toronto,Montreal,Warehouse Processing Delay,Medium,Under Investigation,2026-06-05 14:00:00,2,Fog,Medium,22.8,1014.4,Refund Issued,34,WH-VAN-005,DRV00837
INC014911,SHP075283,TRK6532115593,DHL,Calgary,Edmonton,Mechanical Failure,Medium,Resolved,2026-04-24 05:00:00,12,Snow,Medium,33.3,2455.76,Route Reassigned,38,WH-OTT-006,DRV00868
INC021140,SHP070204,TRK7753857832,UPS,Ottawa,Toronto,Address Issue,Medium,Resolved,2026-02-12 20:00:00,48,Cloudy,Medium,36.45,1108.59,Route Reassigned,91,WH-OTT-006,DRV00918
INC013190,SHP062463,TRK9381284910,Canada Post,Toronto,Montreal,Weather Delay,Critical,Resolved,2026-03-09 20:00:00,4,Clear,Low,5.35,1757.64,Customer Notified,12,WH-TOR-001,DRV00949
INC003285,SHP019342,TRK6725469816,Canada Post,Halifax,Moncton,Weather Delay,Medium,Resolved,2026-06-10 22:00:00,48,Snow,High,59.7,958.12,Carrier Investigation,50,WH-CGY-004,DRV01917
INC023735,SHP066625,TRK6624633188,Canada Post,Toronto,Montreal,Lost Package,Medium,Resolved,2026-02-25 20:00:00,48,Snow,Medium,52.2,401.83,Customer Notified,79,WH-HFX-003,DRV02278
INC017262,SHP024674,TRK7033937875,FedEx,Calgary,Edmonton,Weather Delay,Medium,Resolved,2026-01-28 06:00:00,12,Rain,Medium,24.55,1925.01,Carrier Investigation,79,WH-OTT-006,DRV02239
INC004499,SHP040906,TRK4402466914,FedEx,Vancouver,Kelowna,Warehouse Processing Delay,Low,Resolved,2026-06-09 10:00:00,2,Clear,Medium,8.8,852.86,Customer Notified,54,WH-HFX-003,DRV02463
INC024591,SHP059097,TRK8553690358,Purolator,Ottawa,Toronto,Mechanical Failure,Critical,Resolved,2026-02-09 14:00:00,48,Storm,Low,56.45,781.56,Warehouse Escalation,92,WH-VAN-005,DRV02335
INC000387,SHP001231,TRK4435751115,DHL,Ottawa,Toronto,Lost Package,Low,Resolved,2026-02-10 12:00:00,1,Cloudy,Medium,11.78,778.23,Warehouse Escalation,60,WH-TOR-001,DRV02251
INC019769,SHP018743,TRK6481984286,Canada Post,Calgary,Edmonton,Weather Delay,Medium,Resolved,2026-03-29 00:00:00,8,Snow,Low,26.7,519.5,Carrier Investigation,71,WH-HFX-003,DRV00189
INC003268,SHP040461,TRK5673689781,Purolator,Halifax,Moncton,Weather Delay,High,Resolved,2026-01-13 09:00:00,48,Fog,Low,42.45,1140.1,Warehouse Escalation,50,WH-CGY-004,DRV00257
INC012383,SHP032106,TRK1740924048,UPS,Vancouver,Kelowna,Lost Package,Low,Resolved,2026-01-16 04:00:00,2,Clear,Low,4.3,170.12,Shipment Reprocessed,2,WH-HFX-003,DRV01432
INC012583,SHP039911,TRK2009743172,Canada Post,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-01-09 13:00:00,2,Fog,Medium,22.8,1096.46,Driver Reassigned,63,WH-TOR-001,DRV00119
INC000679,SHP094444,TRK2071215414,FedEx,Ottawa,Toronto,Lost Package,Medium,Under Investigation,2026-01-17 02:00:00,1,Clear,Medium,8.28,1391.31,Refund Issued,74,WH-CGY-004,DRV02433
INC003606,SHP063376,TRK4097695608,UPS,Toronto,Montreal,Customs Hold,Low,Resolved,2026-02-21 12:00:00,0,Snow,Severe,42.0,2418.3,Carrier Investigation,70,WH-CGY-004,DRV01109
INC000445,SHP031894,TRK5459863602,UPS,Calgary,Edmonton,Failed Delivery Attempt,Medium,Open,2026-06-23 13:00:00,2,Cloudy,High,19.8,228.61,Delivery Rescheduled,14,WH-CGY-004,DRV02090
INC021119,SHP039033,TRK4744647000,Canada Post,Vancouver,Kelowna,Weather Delay,Medium,Under Investigation,2026-02-14 05:00:00,2,Clear,Low,4.3,2361.47,Route Reassigned,41,WH-TOR-001,DRV01219
INC001434,SHP079982,TRK8072905518,Canada Post,Toronto,Montreal,Address Issue,High,Under Investigation,2026-06-17 21:00:00,1,Storm,Medium,36.28,660.55,Route Reassigned,16,WH-CGY-004,DRV01643
INC004332,SHP038164,TRK7061635374,FedEx,Ottawa,Toronto,Mechanical Failure,Medium,Open,2026-07-01 04:00:00,4,Rain,Medium,20.35,915.17,Warehouse Escalation,38,WH-CGY-004,DRV02196
INC002740,SHP057783,TRK1275236079,DHL,Calgary,Edmonton,Traffic Disruption,Medium,Resolved,2026-06-16 03:00:00,1,Fog,Low,17.77,158.52,Shipment Reprocessed,44,WH-CGY-004,DRV02209
INC008771,SHP089308,TRK3133452688,Purolator,Calgary,Edmonton,Lost Package,Medium,Under Investigation,2026-06-02 14:00:00,1,Clear,Low,3.78,2259.77,Carrier Investigation,86,WH-VAN-005,DRV00049
INC004674,SHP016375,TRK3310373278,UPS,Halifax,Moncton,Damaged Shipment,Medium,Open,2026-06-11 09:00:00,1,Clear,Medium,8.28,1398.36,Warehouse Escalation,49,WH-TOR-001,DRV00820
INC020559,SHP003758,TRK8892090031,Purolator,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-05-05 02:00:00,8,Clear,Medium,11.95,2389.75,Shipment Reprocessed,79,WH-CGY-004,DRV01489
INC019649,SHP088531,TRK4474496888,UPS,Toronto,Montreal,Carrier Delay,High,Under Investigation,2026-01-21 23:00:00,1,Rain,High,26.28,1882.58,Carrier Investigation,81,WH-OTT-006,DRV01391
INC000443,SHP046770,TRK8702382822,FedEx,Ottawa,Toronto,Weather Delay,Low,Under Investigation,2026-06-28 02:00:00,1,Snow,High,35.02,2030.18,Delivery Rescheduled,46,WH-HFX-003,DRV00288
INC000308,SHP058992,TRK6895072318,FedEx,Halifax,Moncton,Lost Package,Low,Resolved,2026-01-09 13:00:00,0,Snow,Severe,42.0,1175.64,Customer Notified,22,WH-MTL-002,DRV01639
INC003485,SHP070453,TRK5826825521,Purolator,Vancouver,Kelowna,Customs Hold,High,Resolved,2026-03-11 22:00:00,1,Clear,Medium,8.28,2178.01,Customer Notified,81,WH-OTT-006,DRV01276
INC017773,SHP096565,TRK6428007377,DHL,Toronto,Montreal,Carrier Delay,Low,Resolved,2026-06-26 03:00:00,4,Rain,Low,15.85,961.73,Carrier Investigation,90,WH-OTT-006,DRV01965
INC024122,SHP034552,TRK5091671352,Canada Post,Vancouver,Kelowna,Warehouse Processing Delay,High,Resolved,2026-06-22 17:00:00,12,Cloudy,Medium,17.55,1937.29,Driver Reassigned,90,WH-OTT-006,DRV02260
INC011089,SHP038406,TRK4215823722,UPS,Calgary,Edmonton,Weather Delay,Low,Escalated,2026-03-29 03:00:00,1,Fog,High,29.78,2372.0,Customer Notified,19,WH-OTT-006,DRV00518
INC023182,SHP095751,TRK2637129721,Canada Post,Toronto,Montreal,Customs Hold,Medium,Resolved,2026-01-09 20:00:00,2,Clear,Medium,8.8,1168.42,Route Reassigned,72,WH-VAN-005,DRV00831
INC002785,SHP098198,TRK7679253064,FedEx,Toronto,Montreal,Traffic Disruption,Medium,Resolved,2026-01-19 13:00:00,24,Clear,High,27.85,1384.94,Shipment Reprocessed,3,WH-CGY-004,DRV00578
INC006630,SHP003736,TRK1590100580,DHL,Vancouver,Kelowna,Weather Delay,Medium,Resolved,2026-04-29 03:00:00,2,Rain,Medium,19.3,1044.33,Customer Notified,3,WH-HFX-003,DRV01740
INC004563,SHP045055,TRK5972671554,DHL,Toronto,Montreal,Damaged Shipment,Medium,Resolved,2026-05-15 22:00:00,12,Clear,Medium,14.05,856.2,Carrier Investigation,83,WH-CGY-004,DRV01967
INC015743,SHP081320,TRK3757871878,DHL,Halifax,Moncton,Traffic Disruption,Low,Resolved,2026-06-19 08:00:00,1,Snow,Medium,27.52,1697.57,Refund Issued,32,WH-CGY-004,DRV01986
INC024893,SHP065799,TRK1182324757,Purolator,Calgary,Edmonton,Damaged Shipment,Low,Escalated,2026-06-19 06:00:00,2,Clear,Medium,8.8,616.27,Warehouse Escalation,74,WH-OTT-006,DRV01868
INC018444,SHP079517,TRK6081339777,Canada Post,Toronto,Montreal,Failed Delivery Attempt,High,Under Investigation,2026-04-16 04:00:00,1,Clear,Low,3.78,1633.91,Route Reassigned,28,WH-MTL-002,DRV00035
INC014560,SHP053607,TRK2795887579,Canada Post,Halifax,Moncton,Lost Package,Low,Open,2026-05-12 15:00:00,12,Snow,High,40.8,1384.14,Customer Notified,50,WH-OTT-006,DRV00052
INC005346,SHP090663,TRK2579992809,UPS,Ottawa,Toronto,Weather Delay,Medium,Resolved,2026-03-18 03:00:00,24,Rain,Medium,30.85,2251.58,Shipment Reprocessed,18,WH-TOR-001,DRV00830
INC010073,SHP006941,TRK9301766145,Canada Post,Ottawa,Toronto,Lost Package,Critical,Resolved,2026-02-15 19:00:00,8,Storm,Medium,39.95,1844.7,Carrier Investigation,47,WH-HFX-003,DRV01381
INC010871,SHP052694,TRK8407593824,UPS,Vancouver,Kelowna,Weather Delay,Low,Resolved,2026-02-10 22:00:00,2,Snow,High,35.55,1366.77,Carrier Investigation,37,WH-CGY-004,DRV00786
INC015693,SHP067497,TRK2822380470,UPS,Ottawa,Toronto,Weather Delay,Low,Escalated,2026-07-01 11:00:00,24,Clear,Low,15.85,2199.04,Customer Notified,54,WH-MTL-002,DRV00590
INC005064,SHP091365,TRK5522372682,Canada Post,Vancouver,Kelowna,Mechanical Failure,Medium,Resolved,2026-01-20 15:00:00,1,Clear,Medium,8.28,1097.35,Route Reassigned,90,WH-CGY-004,DRV02045
INC007990,SHP072481,TRK4779159381,UPS,Toronto,Montreal,Address Issue,High,Resolved,2026-03-31 21:00:00,8,Fog,Low,21.45,2355.7,Refund Issued,13,WH-MTL-002,DRV00439
INC001831,SHP009809,TRK7864052020,DHL,Calgary,Edmonton,Warehouse Processing Delay,Low,Resolved,2026-02-28 08:00:00,4,Cloudy,High,20.85,1880.58,Delivery Rescheduled,23,WH-CGY-004,DRV00901
INC017811,SHP092382,TRK6867865973,FedEx,Calgary,Edmonton,Traffic Disruption,High,Resolved,2026-04-21 17:00:00,4,Rain,Medium,20.35,305.75,Driver Reassigned,68,WH-VAN-005,DRV02138
INC022677,SHP093896,TRK4646770550,DHL,Vancouver,Kelowna,Address Issue,Critical,Resolved,2026-01-16 15:00:00,1,Cloudy,Severe,26.78,258.67,Warehouse Escalation,32,WH-TOR-001,DRV00052
INC008765,SHP056571,TRK8489473718,FedEx,Ottawa,Toronto,Damaged Shipment,Medium,Resolved,2026-01-04 12:00:00,4,Storm,Medium,37.85,1279.43,Refund Issued,61,WH-MTL-002,DRV02428
INC020562,SHP008919,TRK9370152841,Purolator,Vancouver,Kelowna,Mechanical Failure,Low,Resolved,2026-04-11 12:00:00,12,Clear,Medium,14.05,2302.22,Customer Notified,29,WH-VAN-005,DRV01752
INC017814,SHP010035,TRK7773508903,Canada Post,Toronto,Montreal,Weather Delay,Medium,Resolved,2026-03-17 13:00:00,72,Snow,Low,50.5,269.6,Warehouse Escalation,3,WH-HFX-003,DRV01641
INC004033,SHP078904,TRK5305848003,UPS,Calgary,Edmonton,Weather Delay,Low,Open,2026-03-05 21:00:00,2,Cloudy,Medium,12.3,908.29,Driver Reassigned,89,WH-TOR-001,DRV02229
INC000695,SHP090460,TRK5794837929,DHL,Vancouver,Kelowna,Warehouse Processing Delay,Medium,Under Investigation,2026-04-12 07:00:00,8,Clear,Medium,11.95,561.04,Shipment Reprocessed,38,WH-TOR-001,DRV01224
INC001460,SHP085417,TRK4917741130,DHL,Vancouver,Kelowna,Warehouse Processing Delay,Low,Under Investigation,2026-05-01 12:00:00,8,Rain,Medium,22.45,1120.73,Route Reassigned,31,WH-MTL-002,DRV00817
INC003370,SHP072634,TRK4632737046,DHL,Ottawa,Toronto,Address Issue,Medium,Resolved,2026-04-09 16:00:00,8,Clear,Low,7.45,1386.1,Shipment Reprocessed,58,WH-VAN-005,DRV00528
INC017847,SHP036037,TRK6487726529,UPS,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-04-06 10:00:00,1,Rain,Medium,18.77,988.11,Delivery Rescheduled,92,WH-VAN-005,DRV01063
INC009724,SHP020897,TRK2434936632,DHL,Ottawa,Toronto,Mechanical Failure,Low,Resolved,2026-02-04 13:00:00,0,Storm,High,43.25,1861.95,Driver Reassigned,8,WH-TOR-001,DRV01733
INC003361,SHP098959,TRK3022267695,FedEx,Ottawa,Toronto,Mechanical Failure,Low,Under Investigation,2026-03-25 18:00:00,8,Rain,Medium,22.45,356.53,Refund Issued,26,WH-TOR-001,DRV02188
INC016763,SHP049977,TRK5264459116,Canada Post,Toronto,Montreal,Lost Package,Low,Open,2026-04-14 22:00:00,1,Rain,Low,14.28,1055.81,Delivery Rescheduled,49,WH-OTT-006,DRV01067
INC013609,SHP054893,TRK9735379685,FedEx,Calgary,Edmonton,Damaged Shipment,Low,Resolved,2026-04-20 04:00:00,8,Clear,Medium,11.95,272.09,Shipment Reprocessed,50,WH-CGY-004,DRV01016
INC004648,SHP009056,TRK1707079971,DHL,Ottawa,Toronto,Failed Delivery Attempt,High,Resolved,2026-06-17 06:00:00,2,Cloudy,Low,7.8,1063.35,Carrier Investigation,21,WH-OTT-006,DRV00702
INC000040,SHP093471,TRK7455985546,DHL,Halifax,Moncton,Carrier Delay,Low,Resolved,2026-01-31 09:00:00,1,Cloudy,Low,7.28,1596.29,Warehouse Escalation,22,WH-VAN-005,DRV00723
INC007351,SHP032381,TRK2094295318,DHL,Ottawa,Toronto,Damaged Shipment,Low,Escalated,2026-05-12 17:00:00,48,Snow,Low,47.7,857.19,Driver Reassigned,62,WH-OTT-006,DRV01116
INC000787,SHP074219,TRK1666433040,FedEx,Calgary,Edmonton,Weather Delay,High,Resolved,2026-06-02 04:00:00,72,Cloudy,Medium,39.25,2232.11,Shipment Reprocessed,94,WH-VAN-005,DRV00122
INC007428,SHP005920,TRK7849245096,Canada Post,Vancouver,Kelowna,Customs Hold,Medium,Resolved,2026-01-10 12:00:00,2,Rain,Severe,34.3,810.11,Shipment Reprocessed,33,WH-HFX-003,DRV00521
INC013997,SHP017059,TRK8863232438,UPS,Ottawa,Toronto,Mechanical Failure,Medium,Resolved,2026-05-18 05:00:00,24,Snow,High,47.1,1424.16,Driver Reassigned,29,WH-HFX-003,DRV00613
INC012629,SHP015916,TRK9092111746,Purolator,Ottawa,Toronto,Customs Hold,High,Resolved,2026-03-22 13:00:00,2,Clear,Medium,8.8,2328.12,Refund Issued,39,WH-HFX-003,DRV01781
INC004830,SHP060910,TRK1068284425,DHL,Toronto,Montreal,Warehouse Processing Delay,High,Resolved,2026-03-18 16:00:00,12,Clear,Medium,14.05,122.3,Shipment Reprocessed,35,WH-VAN-005,DRV01430
INC011578,SHP002556,TRK3350642079,FedEx,Halifax,Moncton,Failed Delivery Attempt,Low,Resolved,2026-04-01 20:00:00,1,Cloudy,Medium,11.78,176.15,Customer Notified,24,WH-MTL-002,DRV00878
INC021475,SHP027573,TRK3742514966,Purolator,Halifax,Moncton,Warehouse Processing Delay,Low,Resolved,2026-04-19 22:00:00,8,Clear,Medium,11.95,589.69,Shipment Reprocessed,68,WH-CGY-004,DRV02013
INC009400,SHP046722,TRK8900475838,Canada Post,Halifax,Moncton,Mechanical Failure,Medium,Resolved,2026-04-17 18:00:00,1,Clear,Low,3.78,1877.64,Carrier Investigation,8,WH-OTT-006,DRV01882
INC007402,SHP098760,TRK2214717435,Canada Post,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-02-18 00:00:00,0,Storm,High,43.25,1195.51,Route Reassigned,79,WH-CGY-004,DRV02110
INC022427,SHP016787,TRK7689417265,Canada Post,Calgary,Edmonton,Carrier Delay,Low,Resolved,2026-02-17 03:00:00,12,Clear,High,21.55,53.22,Driver Reassigned,86,WH-TOR-001,DRV01539
INC012608,SHP029696,TRK9121790232,FedEx,Ottawa,Toronto,Damaged Shipment,High,Under Investigation,2026-02-01 16:00:00,2,Rain,Low,14.8,799.94,Carrier Investigation,56,WH-CGY-004,DRV01166
INC022504,SHP035643,TRK6716861344,FedEx,Calgary,Edmonton,Mechanical Failure,Medium,Resolved,2026-01-27 11:00:00,8,Snow,High,38.7,2041.11,Refund Issued,62,WH-HFX-003,DRV00076
INC023425,SHP022223,TRK7901486652,DHL,Halifax,Moncton,Traffic Disruption,Low,Escalated,2026-05-20 17:00:00,12,Clear,Low,9.55,735.42,Shipment Reprocessed,55,WH-HFX-003,DRV02197
INC003684,SHP023541,TRK2874693804,Purolator,Ottawa,Toronto,Traffic Disruption,Medium,Resolved,2026-06-11 00:00:00,2,Cloudy,High,19.8,624.11,Carrier Investigation,51,WH-VAN-005,DRV01591
INC016116,SHP053202,TRK3469508247,Canada Post,Vancouver,Kelowna,Weather Delay,Low,Escalated,2026-06-07 00:00:00,2,Cloudy,High,19.8,1098.5,Refund Issued,7,WH-CGY-004,DRV01324
INC005557,SHP067554,TRK5456724817,DHL,Ottawa,Toronto,Traffic Disruption,Low,Resolved,2026-01-11 12:00:00,8,Clear,Low,7.45,422.28,Route Reassigned,58,WH-HFX-003,DRV00062
INC003609,SHP085601,TRK3968447508,Canada Post,Ottawa,Toronto,Traffic Disruption,Low,Resolved,2026-05-02 21:00:00,1,Snow,Low,23.02,1203.6,Customer Notified,13,WH-TOR-001,DRV02168
INC007358,SHP074902,TRK7635982974,DHL,Vancouver,Kelowna,Failed Delivery Attempt,Medium,Under Investigation,2026-05-21 00:00:00,24,Fog,Low,29.85,320.21,Warehouse Escalation,66,WH-VAN-005,DRV02459
INC003334,SHP000911,TRK7315912340,Canada Post,Calgary,Edmonton,Damaged Shipment,Medium,Resolved,2026-06-22 04:00:00,8,Rain,High,29.95,917.62,Driver Reassigned,39,WH-MTL-002,DRV02043
INC009235,SHP082655,TRK6727270209,UPS,Calgary,Edmonton,Traffic Disruption,Medium,Resolved,2026-03-20 10:00:00,1,Clear,High,15.78,2208.57,Warehouse Escalation,63,WH-MTL-002,DRV01191
INC011709,SHP072081,TRK7579285591,UPS,Calgary,Edmonton,Warehouse Processing Delay,High,Under Investigation,2026-06-22 22:00:00,8,Clear,Low,7.45,1330.48,Route Reassigned,66,WH-MTL-002,DRV00627
INC002500,SHP022240,TRK5845573905,Canada Post,Vancouver,Kelowna,Carrier Delay,Medium,Escalated,2026-02-03 22:00:00,4,Clear,Medium,9.85,962.54,Carrier Investigation,91,WH-CGY-004,DRV00386
INC020176,SHP038167,TRK9036195220,UPS,Toronto,Montreal,Weather Delay,Critical,Escalated,2026-02-24 04:00:00,8,Clear,Medium,11.95,538.33,Shipment Reprocessed,29,WH-HFX-003,DRV00875
INC010936,SHP082219,TRK5472198848,UPS,Vancouver,Kelowna,Weather Delay,Low,Open,2026-02-08 01:00:00,2,Cloudy,High,19.8,1594.92,Delivery Rescheduled,85,WH-CGY-004,DRV00494
INC003879,SHP088861,TRK8670662617,DHL,Calgary,Edmonton,Weather Delay,Low,Resolved,2026-05-20 18:00:00,12,Clear,Low,9.55,716.41,Customer Notified,83,WH-OTT-006,DRV01332
INC011813,SHP078094,TRK3857486604,UPS,Toronto,Montreal,Mechanical Failure,Low,Resolved,2026-03-21 21:00:00,4,Clear,Medium,9.85,382.05,Refund Issued,38,WH-OTT-006,DRV01284
INC002779,SHP036293,TRK5454442773,UPS,Vancouver,Kelowna,Weather Delay,Low,Resolved,2026-04-16 22:00:00,2,Clear,Medium,8.8,401.08,Route Reassigned,18,WH-VAN-005,DRV00224
INC001421,SHP085417,TRK4917741130,DHL,Vancouver,Kelowna,Damaged Shipment,Critical,Open,2026-04-28 13:00:00,8,Rain,Medium,22.45,794.12,Shipment Reprocessed,57,WH-MTL-002,DRV00817
INC019809,SHP044819,TRK8548921832,UPS,Halifax,Moncton,Customs Hold,Low,Resolved,2026-02-09 14:00:00,24,Clear,Low,15.85,310.29,Route Reassigned,80,WH-CGY-004,DRV00615
INC004952,SHP022096,TRK7559607651,FedEx,Vancouver,Kelowna,Damaged Shipment,Medium,Escalated,2026-06-07 17:00:00,2,Rain,Low,14.8,1541.13,Refund Issued,59,WH-TOR-001,DRV00395
INC005835,SHP071805,TRK1146921068,Purolator,Toronto,Montreal,Weather Delay,High,Escalated,2026-06-06 11:00:00,2,Clear,Low,4.3,1439.15,Driver Reassigned,94,WH-OTT-006,DRV00706
INC014046,SHP093730,TRK5858361442,Purolator,Toronto,Montreal,Weather Delay,Low,Open,2026-01-31 04:00:00,8,Clear,Medium,11.95,1564.8,Refund Issued,29,WH-CGY-004,DRV02009
INC017383,SHP029217,TRK9791125720,DHL,Ottawa,Toronto,Customs Hold,Low,Resolved,2026-04-16 01:00:00,24,Clear,High,27.85,189.24,Shipment Reprocessed,5,WH-VAN-005,DRV01036
