shipment_id,tracking_number,carrier,origin,destination,distance_km,estimated_duration_hours,shipment_date,estimated_delivery_date,actual_delivery_date,shipment_status,delay_hours,package_weight_kg,package_type,shipping_cost_cad,priority_level,service_level,customer_type,weather_condition,traffic_level,warehouse_id,driver_id,fuel_cost_cad,delivery_cost_cad,delay_reason,on_time_delivery,route_risk_score,risk_category,delivery_performance
SHP007603,TRK8264135574,Purolator,Toronto,Montreal,543.55,8.66,2026-06-16,2026-06-18,2026-06-18,Delivered,0,14.05,Large Parcel,87.63,Express,Two-Day,Enterprise,Rain,Medium,WH-OTT-006,DRV02038,189.53,277.16,None,1,18.25,Low,On Time
SHP079227,TRK6495835107,FedEx,Ottawa,Toronto,404.47,6.65,2026-03-04,2026-03-05,2026-03-05,Delivered,0,43.46,Large Parcel,94.33,Express,Overnight,Enterprise,Rain,High,WH-VAN-005,DRV00349,88.55,182.88,None,1,25.75,Medium,On Time
SHP079252,TRK6140256934,Purolator,Ottawa,Toronto,404.47,6.65,2026-03-15,2026-03-16,2026-03-16,Delivered,0,40.6,Documents,104.12,Express,Ground,Business,Rain,Low,WH-OTT-006,DRV01635,114.09,218.21,None,1,13.75,Low,On Time
SHP013367,TRK7476906377,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-06-20,2026-06-21,2026-06-21,Delivered,0,40.62,Electronics,84.11,Express,Priority,Retail,Clear,Medium,WH-TOR-001,DRV00605,126.41,210.52,None,1,7.75,Low,On Time
SHP090951,TRK9127017808,UPS,Calgary,Edmonton,300.44,4.62,2026-04-26,2026-04-27,2026-04-27,Delivered,0,0.58,Electronics,54.36,Standard,Overnight,Retail,Fog,Medium,WH-OTT-006,DRV01846,100.21,154.57,None,1,21.75,Low,On Time
SHP079582,TRK7348913789,Canada Post,Ottawa,Toronto,404.47,6.65,2026-02-17,2026-02-18,2026-02-18,Delivered,0,15.87,Large Parcel,63.5,Express,Overnight,Business,Clear,High,WH-CGY-004,DRV01198,78.42,141.92,None,1,15.25,Low,On Time
SHP062494,TRK6887212136,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-09,2026-03-10,2026-03-11,Delayed,24,16.22,Documents,64.05,Same-Day,Priority,Business,Cloudy,Low,WH-MTL-002,DRV02156,80.83,144.88,Warehouse Delay,0,19.35,Low,Delayed
SHP058748,TRK1882723913,DHL,Vancouver,Kelowna,390.79,6.06,2026-01-25,2026-01-26,2026-01-26,Delivered,0,22.75,Small Parcel,86.32,Same-Day,Priority,Retail,Cloudy,Low,WH-VAN-005,DRV00159,136.56,222.88,None,1,6.75,Low,On Time
SHP026121,TRK5308952522,FedEx,Calgary,Edmonton,300.44,4.62,2026-01-07,2026-01-08,2026-01-08,Delivered,0,33.48,Medium Parcel,82.91,Same-Day,Priority,Retail,Snow,Low,WH-MTL-002,DRV00409,113.66,196.57,None,1,22.5,Low,On Time
SHP086538,TRK5022859793,Purolator,Halifax,Moncton,265.46,4.13,2026-04-11,2026-04-12,2026-04-12,Delivered,0,22.55,Large Parcel,67.62,Same-Day,Overnight,Retail,Clear,Medium,WH-VAN-005,DRV01548,90.22,157.84,None,1,7.75,Low,On Time
SHP050353,TRK3969531200,UPS,Vancouver,Kelowna,390.79,6.06,2026-06-02,2026-06-03,2026-06-03,Delivered,0,38.38,Small Parcel,80.35,Standard,Ground,Retail,Clear,High,WH-TOR-001,DRV00498,152.07,232.42,None,1,15.25,Low,On Time
SHP022422,TRK8085800622,UPS,Halifax,Moncton,265.46,4.13,2026-01-17,2026-01-18,2026-01-18,Delivered,0,21.72,Electronics,77.22,Express,Ground,Enterprise,Cloudy,High,WH-OTT-006,DRV00730,53.84,131.06,None,1,18.75,Low,On Time
SHP046102,TRK7476061433,FedEx,Ottawa,Toronto,404.47,6.65,2026-01-26,2026-01-27,2026-01-27,Delivered,0,34.86,Electronics,75.35,Express,Ground,Enterprise,Clear,Severe,WH-MTL-002,DRV02479,103.87,179.22,None,1,22.75,Low,On Time
SHP026765,TRK7157849752,UPS,Toronto,Montreal,543.55,8.66,2026-03-30,2026-04-01,2026-04-01,Delivered,0,35.38,Documents,103.35,Same-Day,Overnight,Retail,Clear,Low,WH-TOR-001,DRV01569,113.21,216.56,None,1,3.25,Low,On Time
SHP069556,TRK4176944732,DHL,Calgary,Edmonton,300.44,4.62,2026-06-20,2026-06-21,2026-06-21,Delivered,0,0.21,Fragile,44.01,Express,Overnight,Retail,Clear,High,WH-TOR-001,DRV01884,78.77,122.78,None,1,15.25,Low,On Time
SHP017451,TRK7988089420,DHL,Ottawa,Toronto,404.47,6.65,2026-02-06,2026-02-07,2026-02-07,Delivered,0,29.81,Large Parcel,81.59,Same-Day,Priority,Enterprise,Cloudy,Low,WH-MTL-002,DRV02158,132.62,214.21,None,1,6.75,Low,On Time
SHP031785,TRK8748822629,FedEx,Toronto,Montreal,543.55,8.66,2026-04-28,2026-04-30,2026-04-30,Delivered,0,39.96,Large Parcel,100.69,Standard,Priority,Business,Rain,Severe,WH-CGY-004,DRV02339,134.97,235.66,None,1,33.25,Medium,On Time
SHP098124,TRK5542958304,DHL,Toronto,Montreal,543.55,8.66,2026-05-14,2026-05-16,2026-05-16,Delivered,0,36.04,Large Parcel,99.45,Standard,Overnight,Enterprise,Clear,Severe,WH-CGY-004,DRV01587,120.58,220.03,None,1,22.75,Low,On Time
SHP087528,TRK8526151870,DHL,Halifax,Moncton,265.46,4.13,2026-02-13,2026-02-14,2026-02-14,Delivered,0,8.79,Large Parcel,41.0,Express,Two-Day,Business,Storm,Medium,WH-HFX-003,DRV00974,95.45,136.45,None,1,35.75,Medium,On Time
SHP012757,TRK5849799196,DHL,Calgary,Edmonton,300.44,4.62,2026-01-20,2026-01-21,2026-01-21,Delivered,0,9.09,Small Parcel,63.9,Express,Overnight,Retail,Clear,Medium,WH-VAN-005,DRV00940,54.08,117.98,None,1,7.75,Low,On Time
SHP012717,TRK4616854485,Purolator,Vancouver,Kelowna,390.79,6.06,2026-04-01,2026-04-02,2026-04-02,Delivered,0,30.26,Documents,76.95,Standard,Overnight,Business,Clear,Medium,WH-HFX-003,DRV02094,126.78,203.73,None,1,7.75,Low,On Time
SHP074449,TRK4076975083,UPS,Vancouver,Kelowna,390.79,6.06,2026-02-19,2026-02-20,2026-02-20,Delivered,0,39.31,Large Parcel,96.66,Same-Day,Overnight,Business,Rain,Medium,WH-CGY-004,DRV00386,77.76,174.42,None,1,18.25,Low,On Time
SHP049916,TRK8469223811,FedEx,Calgary,Edmonton,300.44,4.62,2026-01-10,2026-01-11,2026-01-11,Delivered,0,20.86,Medium Parcel,53.7,Standard,Ground,Business,Clear,High,WH-CGY-004,DRV00123,122.39,176.09,None,1,15.25,Low,On Time
SHP078940,TRK4167462375,FedEx,Toronto,Montreal,543.55,8.66,2026-05-26,2026-05-28,2026-05-28,Delivered,0,6.67,Small Parcel,66.98,Same-Day,Two-Day,Retail,Rain,Low,WH-VAN-005,DRV00960,160.82,227.8,None,1,13.75,Low,On Time
SHP049036,TRK2551214947,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-03-14,2026-03-15,2026-03-15,Delivered,0,29.64,Medium Parcel,78.1,Express,Two-Day,Retail,Rain,Low,WH-MTL-002,DRV02367,118.37,196.47,None,1,13.75,Low,On Time
SHP088677,TRK8528725907,UPS,Vancouver,Kelowna,390.79,6.06,2026-02-01,2026-02-02,2026-02-02,Delivered,0,39.96,Large Parcel,97.76,Same-Day,Priority,Business,Rain,Medium,WH-OTT-006,DRV01412,122.91,220.67,None,1,18.25,Low,On Time
SHP066669,TRK2096620821,Canada Post,Ottawa,Toronto,404.47,6.65,2026-02-08,2026-02-09,2026-02-09,Delivered,0,28.43,Electronics,86.71,Express,Two-Day,Enterprise,Fog,Low,WH-VAN-005,DRV01017,95.64,182.35,None,1,17.25,Low,On Time
SHP025092,TRK4952361287,DHL,Toronto,Montreal,543.55,8.66,2026-04-16,2026-04-18,2026-04-18,Delivered,0,42.61,Documents,92.72,Express,Priority,Enterprise,Cloudy,Low,WH-OTT-006,DRV01748,172.24,264.96,None,1,6.75,Low,On Time
SHP037163,TRK3196517700,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-09,2026-05-10,2026-05-10,Minor Delay,1,6.06,Large Parcel,56.93,Standard,Two-Day,Business,Fog,High,WH-OTT-006,DRV01318,140.44,197.37,Warehouse Delay,0,29.78,Medium,Slight Delay
SHP060695,TRK1188361814,Canada Post,Calgary,Edmonton,300.44,4.62,2026-01-04,2026-01-05,2026-01-05,Delivered,0,15.42,Large Parcel,60.64,Express,Overnight,Retail,Fog,Medium,WH-MTL-002,DRV02019,98.11,158.75,None,1,21.75,Low,On Time
SHP009252,TRK1164691787,Purolator,Toronto,Montreal,543.55,8.66,2026-05-06,2026-05-08,2026-05-09,Delayed,24,0.53,Medium Parcel,71.67,Same-Day,Overnight,Enterprise,Snow,Low,WH-TOR-001,DRV01858,110.96,182.63,Weather,0,35.1,Medium,Delayed
SHP046698,TRK9571226934,FedEx,Halifax,Moncton,265.46,4.13,2026-04-18,2026-04-19,2026-04-19,Delivered,0,18.87,Electronics,55.68,Express,Two-Day,Retail,Storm,Medium,WH-TOR-001,DRV00407,63.1,118.78,None,1,35.75,Medium,On Time
SHP041806,TRK4666881003,Canada Post,Halifax,Moncton,265.46,4.13,2026-02-26,2026-02-27,2026-02-27,Delivered,0,7.82,Small Parcel,55.46,Standard,Ground,Retail,Snow,Severe,WH-TOR-001,DRV01328,75.76,131.22,None,1,42.0,Medium,On Time
SHP045406,TRK7949853022,UPS,Calgary,Edmonton,300.44,4.62,2026-06-08,2026-06-09,2026-06-09,Delivered,0,1.41,Large Parcel,45.54,Standard,Overnight,Business,Storm,Medium,WH-VAN-005,DRV01039,72.93,118.47,None,1,35.75,Medium,On Time
SHP054260,TRK9557984340,UPS,Ottawa,Toronto,404.47,6.65,2026-03-06,2026-03-07,2026-03-07,Delivered,0,27.59,Electronics,77.1,Express,Two-Day,Business,Snow,Medium,WH-OTT-006,DRV00064,147.6,224.7,None,1,27.0,Medium,On Time
SHP081746,TRK2606595646,Purolator,Ottawa,Toronto,404.47,6.65,2026-05-24,2026-05-25,2026-05-25,Minor Delay,2,37.85,Electronics,89.82,Standard,Two-Day,Retail,Clear,High,WH-VAN-005,DRV00816,145.16,234.98,Traffic,0,16.3,Low,Slight Delay
SHP081069,TRK3715678413,UPS,Calgary,Edmonton,300.44,4.62,2026-02-26,2026-02-27,2026-02-27,Delivered,0,16.88,Documents,65.04,Express,Ground,Business,Fog,Medium,WH-CGY-004,DRV01647,96.47,161.51,None,1,21.75,Low,On Time
SHP053503,TRK7157271715,UPS,Ottawa,Toronto,404.47,6.65,2026-01-27,2026-01-28,2026-01-28,Delivered,0,26.16,Medium Parcel,79.91,Standard,Priority,Enterprise,Snow,Medium,WH-CGY-004,DRV02183,107.92,187.83,None,1,27.0,Medium,On Time
SHP082689,TRK6114146584,UPS,Vancouver,Kelowna,390.79,6.06,2026-05-25,2026-05-26,2026-05-26,Minor Delay,4,25.06,Medium Parcel,76.24,Standard,Overnight,Enterprise,Clear,Low,WH-CGY-004,DRV00607,122.78,199.02,Weather,0,5.35,Low,Slight Delay
SHP062899,TRK9632655936,UPS,Halifax,Moncton,265.46,4.13,2026-05-13,2026-05-14,2026-05-14,Delivered,0,29.86,Documents,64.78,Express,Ground,Enterprise,Fog,Low,WH-VAN-005,DRV02003,106.22,171.0,None,1,17.25,Low,On Time
SHP025401,TRK5163063876,FedEx,Vancouver,Kelowna,390.79,6.06,2026-05-31,2026-06-01,2026-06-01,Minor Delay,1,41.53,Documents,90.64,Same-Day,Overnight,Business,Rain,High,WH-TOR-001,DRV01024,92.07,182.71,Traffic,0,26.28,Medium,Slight Delay
SHP061022,TRK6571457066,FedEx,Calgary,Edmonton,300.44,4.62,2026-05-15,2026-05-16,2026-05-16,Minor Delay,4,17.93,Small Parcel,73.25,Same-Day,Two-Day,Enterprise,Clear,High,WH-OTT-006,DRV00549,98.58,171.83,Mechanical Issue,0,17.35,Low,Slight Delay
SHP076463,TRK3509865778,Purolator,Calgary,Edmonton,300.44,4.62,2026-04-17,2026-04-18,2026-04-18,Minor Delay,2,10.71,Large Parcel,49.5,Same-Day,Ground,Enterprise,Clear,Medium,WH-CGY-004,DRV01297,68.33,117.83,Traffic,0,8.8,Low,Slight Delay
SHP055386,TRK3187501413,Canada Post,Toronto,Montreal,543.55,8.66,2026-01-26,2026-01-28,2026-01-30,Critical Delay,48,18.11,Small Parcel,70.97,Express,Priority,Business,Fog,High,WH-VAN-005,DRV00940,209.25,280.22,Traffic,0,54.45,High,Severely Delayed
SHP038104,TRK2330710272,Canada Post,Calgary,Edmonton,300.44,4.62,2026-02-04,2026-02-05,2026-02-05,Delivered,0,32.95,Large Parcel,71.49,Same-Day,Overnight,Business,Clear,High,WH-OTT-006,DRV02332,76.04,147.53,None,1,15.25,Low,On Time
SHP094610,TRK9371423593,Purolator,Calgary,Edmonton,300.44,4.62,2026-02-20,2026-02-21,2026-02-21,Delivered,0,29.48,Medium Parcel,79.14,Express,Priority,Enterprise,Rain,Medium,WH-VAN-005,DRV02327,98.91,178.05,None,1,18.25,Low,On Time
SHP048378,TRK8548057701,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-01-21,2026-01-22,2026-01-22,Delivered,0,11.9,Documents,79.34,Express,Priority,Business,Clear,Medium,WH-VAN-005,DRV01567,122.67,202.01,None,1,7.75,Low,On Time
SHP022169,TRK7417937705,DHL,Halifax,Moncton,265.46,4.13,2026-02-28,2026-03-01,2026-03-01,Minor Delay,1,10.95,Electronics,48.0,Express,Overnight,Enterprise,Clear,Low,WH-MTL-002,DRV01577,50.47,98.47,Traffic,0,3.78,Low,Slight Delay
SHP033114,TRK2438926191,UPS,Vancouver,Kelowna,390.79,6.06,2026-04-27,2026-04-28,2026-04-28,Minor Delay,4,33.32,Documents,88.31,Same-Day,Two-Day,Enterprise,Cloudy,Low,WH-MTL-002,DRV01758,91.45,179.76,Weather,0,8.85,Low,Slight Delay
SHP055059,TRK3194092309,Canada Post,Halifax,Moncton,265.46,4.13,2026-05-23,2026-05-24,2026-05-24,Delivered,0,25.41,Documents,73.89,Standard,Ground,Enterprise,Rain,Medium,WH-VAN-005,DRV00757,49.21,123.1,None,1,18.25,Low,On Time
SHP023915,TRK3457895058,Purolator,Toronto,Montreal,543.55,8.66,2026-05-22,2026-05-24,2026-05-24,Delivered,0,29.43,Medium Parcel,101.11,Standard,Two-Day,Retail,Clear,Severe,WH-OTT-006,DRV01767,189.69,290.8,None,1,22.75,Low,On Time
SHP084946,TRK9146850616,Purolator,Calgary,Edmonton,300.44,4.62,2026-05-01,2026-05-02,2026-05-02,Delivered,0,5.4,Documents,64.8,Express,Overnight,Retail,Snow,Medium,WH-MTL-002,DRV00510,87.56,152.36,None,1,27.0,Medium,On Time
SHP057597,TRK7925034632,UPS,Ottawa,Toronto,404.47,6.65,2026-03-01,2026-03-02,2026-03-02,Delivered,0,34.93,Small Parcel,74.45,Same-Day,Two-Day,Retail,Clear,High,WH-TOR-001,DRV01535,75.13,149.58,None,1,15.25,Low,On Time
SHP052356,TRK2279519177,UPS,Ottawa,Toronto,404.47,6.65,2026-02-12,2026-02-13,2026-02-13,Delivered,0,22.12,Medium Parcel,87.66,Same-Day,Overnight,Enterprise,Cloudy,Medium,WH-HFX-003,DRV01913,131.66,219.32,None,1,11.25,Low,On Time
SHP071996,TRK6793927022,FedEx,Halifax,Moncton,265.46,4.13,2026-01-07,2026-01-08,2026-01-08,Delivered,0,23.6,Medium Parcel,77.72,Express,Priority,Enterprise,Cloudy,Low,WH-OTT-006,DRV01372,64.07,141.79,None,1,6.75,Low,On Time
SHP094278,TRK7208158299,Purolator,Vancouver,Kelowna,390.79,6.06,2026-04-19,2026-04-20,2026-04-20,Delivered,0,9.92,Documents,60.79,Standard,Priority,Retail,Storm,High,WH-MTL-002,DRV00267,75.95,136.74,None,1,43.25,Medium,On Time
SHP007691,TRK2245079348,FedEx,Halifax,Moncton,265.46,4.13,2026-05-10,2026-05-11,2026-05-11,Delivered,0,29.41,Large Parcel,82.55,Express,Overnight,Enterprise,Clear,Medium,WH-CGY-004,DRV01064,92.72,175.27,None,1,7.75,Low,On Time
SHP058271,TRK7185801742,DHL,Halifax,Moncton,265.46,4.13,2026-02-15,2026-02-16,2026-02-16,Minor Delay,8,34.67,Documents,73.21,Same-Day,Overnight,Business,Fog,Medium,WH-TOR-001,DRV01695,105.49,178.7,Traffic,0,25.95,Medium,Slight Delay
SHP083340,TRK7179661679,Canada Post,Halifax,Moncton,265.46,4.13,2026-05-15,2026-05-16,2026-05-16,Delivered,0,42.28,Medium Parcel,78.19,Express,Two-Day,Enterprise,Clear,Low,WH-OTT-006,DRV01848,62.55,140.74,None,1,3.25,Low,On Time
SHP022473,TRK1779813863,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-14,2026-03-15,2026-03-15,Delivered,0,41.33,Documents,98.12,Standard,Overnight,Enterprise,Cloudy,Low,WH-HFX-003,DRV02464,140.8,238.92,None,1,6.75,Low,On Time
SHP075195,TRK3645495035,FedEx,Calgary,Edmonton,300.44,4.62,2026-01-31,2026-02-01,2026-02-01,Delivered,0,35.41,Small Parcel,83.61,Express,Ground,Enterprise,Clear,Medium,WH-CGY-004,DRV01804,122.73,206.34,None,1,7.75,Low,On Time
SHP098451,TRK4836779638,Purolator,Vancouver,Kelowna,390.79,6.06,2026-04-20,2026-04-21,2026-04-21,Delivered,0,44.41,Fragile,93.48,Express,Priority,Enterprise,Clear,Low,WH-TOR-001,DRV02339,151.41,244.89,None,1,3.25,Low,On Time
SHP047798,TRK8749817503,DHL,Toronto,Montreal,543.55,8.66,2026-03-07,2026-03-09,2026-03-09,Delivered,0,17.01,Electronics,84.46,Standard,Ground,Retail,Cloudy,Medium,WH-OTT-006,DRV00757,161.35,245.81,None,1,11.25,Low,On Time
SHP053598,TRK1199166124,FedEx,Calgary,Edmonton,300.44,4.62,2026-06-04,2026-06-05,2026-06-05,Delivered,0,4.54,Electronics,66.07,Same-Day,Ground,Retail,Clear,Medium,WH-MTL-002,DRV01050,78.6,144.67,None,1,7.75,Low,On Time
SHP075740,TRK6425686321,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-25,2026-05-26,2026-05-26,Delivered,0,16.43,Fragile,63.84,Standard,Priority,Retail,Clear,High,WH-CGY-004,DRV01010,111.52,175.36,None,1,15.25,Low,On Time
SHP064184,TRK1498863129,UPS,Toronto,Montreal,543.55,8.66,2026-06-01,2026-06-03,2026-06-03,Minor Delay,4,36.06,Medium Parcel,104.0,Standard,Ground,Enterprise,Clear,Low,WH-HFX-003,DRV02354,183.85,287.85,Traffic,0,5.35,Low,Slight Delay
SHP048709,TRK5182796867,UPS,Vancouver,Kelowna,390.79,6.06,2026-06-07,2026-06-08,2026-06-08,Delivered,0,35.68,Documents,80.9,Express,Priority,Enterprise,Storm,Medium,WH-CGY-004,DRV01319,77.72,158.62,None,1,35.75,Medium,On Time
SHP091713,TRK2660088359,UPS,Vancouver,Kelowna,390.79,6.06,2026-01-17,2026-01-18,2026-01-18,Delivered,0,6.4,Fragile,64.38,Same-Day,Ground,Retail,Rain,Medium,WH-HFX-003,DRV00861,88.04,152.42,None,1,18.25,Low,On Time
SHP094317,TRK9667227250,DHL,Ottawa,Toronto,404.47,6.65,2026-02-10,2026-02-11,2026-02-11,Minor Delay,4,22.23,Large Parcel,64.65,Standard,Two-Day,Enterprise,Clear,High,WH-MTL-002,DRV01120,164.43,229.08,Traffic,0,17.35,Low,Slight Delay
SHP020819,TRK7039025180,Canada Post,Toronto,Montreal,543.55,8.66,2026-05-04,2026-05-06,2026-05-06,Delivered,0,44.48,Electronics,92.66,Express,Priority,Business,Rain,Low,WH-HFX-003,DRV02056,186.58,279.24,None,1,13.75,Low,On Time
SHP010778,TRK2528156771,UPS,Calgary,Edmonton,300.44,4.62,2026-04-20,2026-04-21,2026-04-22,Delayed,24,21.44,Medium Parcel,55.37,Standard,Ground,Retail,Fog,Low,WH-TOR-001,DRV00335,69.25,124.62,Weather,0,29.85,Medium,Delayed
SHP095827,TRK2066124624,UPS,Vancouver,Kelowna,390.79,6.06,2026-02-23,2026-02-24,2026-02-24,Delivered,0,25.58,Small Parcel,70.96,Express,Ground,Retail,Rain,Medium,WH-VAN-005,DRV00953,86.68,157.64,None,1,18.25,Low,On Time
SHP093612,TRK8815699730,Purolator,Toronto,Montreal,543.55,8.66,2026-01-04,2026-01-06,2026-01-06,Delivered,0,5.82,Medium Parcel,85.62,Express,Overnight,Enterprise,Storm,High,WH-CGY-004,DRV02265,150.81,236.43,None,1,43.25,Medium,On Time
SHP031327,TRK4188097155,Purolator,Toronto,Montreal,543.55,8.66,2026-03-24,2026-03-26,2026-03-26,Delivered,0,15.47,Fragile,92.28,Same-Day,Overnight,Business,Clear,Low,WH-CGY-004,DRV00844,181.05,273.33,None,1,3.25,Low,On Time
SHP007551,TRK4430039379,UPS,Halifax,Moncton,265.46,4.13,2026-03-05,2026-03-06,2026-03-06,Delivered,0,6.52,Large Parcel,47.2,Same-Day,Priority,Business,Cloudy,Low,WH-HFX-003,DRV00366,47.79,94.99,None,1,6.75,Low,On Time
SHP011304,TRK6894792677,UPS,Ottawa,Toronto,404.47,6.65,2026-06-12,2026-06-13,2026-06-13,Delivered,0,17.63,Electronics,77.9,Standard,Two-Day,Enterprise,Clear,Low,WH-CGY-004,DRV02326,77.71,155.61,None,1,3.25,Low,On Time
SHP043514,TRK6002519444,FedEx,Halifax,Moncton,265.46,4.13,2026-04-06,2026-04-07,2026-04-07,Delivered,0,33.88,Small Parcel,78.17,Standard,Ground,Retail,Cloudy,Low,WH-VAN-005,DRV00778,58.19,136.36,None,1,6.75,Low,On Time
SHP099854,TRK7567030132,UPS,Vancouver,Kelowna,390.79,6.06,2026-04-20,2026-04-21,2026-04-21,Delivered,0,27.95,Fragile,92.29,Same-Day,Overnight,Business,Clear,Medium,WH-CGY-004,DRV02429,70.36,162.65,None,1,7.75,Low,On Time
SHP011636,TRK8587473339,DHL,Toronto,Montreal,543.55,8.66,2026-01-20,2026-01-22,2026-01-22,Delivered,0,9.21,Medium Parcel,67.71,Express,Overnight,Retail,Clear,High,WH-OTT-006,DRV00051,142.86,210.57,None,1,15.25,Low,On Time
SHP034669,TRK7587274440,DHL,Toronto,Montreal,543.55,8.66,2026-06-08,2026-06-10,2026-06-10,Delivered,0,12.6,Documents,90.6,Standard,Overnight,Enterprise,Rain,Medium,WH-MTL-002,DRV00015,211.21,301.81,None,1,18.25,Low,On Time
SHP081690,TRK3480116832,Canada Post,Halifax,Moncton,265.46,4.13,2026-06-18,2026-06-19,2026-06-19,Delivered,0,3.84,Medium Parcel,55.59,Express,Priority,Enterprise,Snow,High,WH-OTT-006,DRV02031,100.24,155.83,None,1,34.5,Medium,On Time
SHP011292,TRK1566082234,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-05,2026-03-06,2026-03-06,Delivered,0,38.88,Electronics,99.44,Same-Day,Two-Day,Retail,Clear,High,WH-VAN-005,DRV00370,144.27,243.71,None,1,15.25,Low,On Time
SHP076541,TRK1221326295,DHL,Calgary,Edmonton,300.44,4.62,2026-04-18,2026-04-19,2026-04-19,Delivered,0,4.14,Large Parcel,54.78,Standard,Overnight,Enterprise,Rain,Medium,WH-OTT-006,DRV00148,105.72,160.5,None,1,18.25,Low,On Time
SHP059871,TRK3509179804,Purolator,Ottawa,Toronto,404.47,6.65,2026-01-24,2026-01-25,2026-01-25,Delivered,0,40.78,Fragile,97.33,Same-Day,Ground,Enterprise,Clear,Low,WH-VAN-005,DRV01290,105.6,202.93,None,1,3.25,Low,On Time
SHP057528,TRK1487773276,Purolator,Halifax,Moncton,265.46,4.13,2026-03-15,2026-03-16,2026-03-18,Critical Delay,48,28.42,Documents,77.95,Same-Day,Ground,Enterprise,Rain,High,WH-TOR-001,DRV02277,108.86,186.81,Address Issue,0,50.95,High,Severely Delayed
SHP016370,TRK6580837647,Purolator,Halifax,Moncton,265.46,4.13,2026-05-25,2026-05-26,2026-05-26,Delivered,0,36.09,Fragile,86.22,Express,Priority,Enterprise,Clear,High,WH-VAN-005,DRV01964,97.91,184.13,None,1,15.25,Low,On Time
SHP027538,TRK1653222352,DHL,Vancouver,Kelowna,390.79,6.06,2026-03-18,2026-03-19,2026-03-19,Delivered,0,5.83,Large Parcel,49.38,Express,Priority,Retail,Clear,Severe,WH-CGY-004,DRV01132,121.09,170.47,None,1,22.75,Low,On Time
SHP001440,TRK8305434285,Canada Post,Ottawa,Toronto,404.47,6.65,2026-04-04,2026-04-05,2026-04-06,Delayed,24,2.24,Electronics,70.92,Standard,Priority,Enterprise,Snow,Medium,WH-MTL-002,DRV00819,146.43,217.35,Mechanical Issue,0,39.6,Medium,Delayed
SHP041317,TRK8269256055,UPS,Toronto,Montreal,543.55,8.66,2026-03-27,2026-03-29,2026-03-29,Delivered,0,11.68,Documents,90.0,Same-Day,Two-Day,Enterprise,Cloudy,Severe,WH-VAN-005,DRV02236,120.63,210.63,None,1,26.25,Medium,On Time
SHP043362,TRK3385396347,Purolator,Halifax,Moncton,265.46,4.13,2026-03-29,2026-03-30,2026-03-30,Delivered,0,6.01,Small Parcel,49.98,Same-Day,Overnight,Retail,Clear,High,WH-TOR-001,DRV00966,48.29,98.27,None,1,15.25,Low,On Time
SHP026859,TRK2761070267,FedEx,Halifax,Moncton,265.46,4.13,2026-04-28,2026-04-29,2026-04-29,Delivered,0,22.11,Small Parcel,70.3,Standard,Ground,Business,Clear,Low,WH-CGY-004,DRV00797,83.64,153.94,None,1,3.25,Low,On Time
SHP087750,TRK6999854833,DHL,Ottawa,Toronto,404.47,6.65,2026-06-29,2026-06-30,2026-06-30,Delayed,12,20.43,Medium Parcel,62.17,Standard,Ground,Business,Clear,Low,WH-HFX-003,DRV02114,110.18,172.35,Traffic,0,9.55,Low,Delayed
SHP063061,TRK7320188263,UPS,Ottawa,Toronto,404.47,6.65,2026-06-02,2026-06-03,2026-06-03,Delivered,0,20.73,Medium Parcel,68.82,Same-Day,Priority,Enterprise,Clear,Low,WH-VAN-005,DRV00119,122.5,191.32,None,1,3.25,Low,On Time
SHP079253,TRK9029991075,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-12,2026-05-13,2026-05-13,Delivered,0,11.48,Medium Parcel,58.96,Same-Day,Ground,Enterprise,Clear,Medium,WH-OTT-006,DRV00628,111.81,170.77,None,1,7.75,Low,On Time
SHP074902,TRK7635982974,DHL,Vancouver,Kelowna,390.79,6.06,2026-05-19,2026-05-20,2026-05-21,Delayed,24,26.66,Fragile,81.11,Express,Priority,Retail,Fog,Low,WH-VAN-005,DRV02459,90.77,171.88,Carrier Delay,0,29.85,Medium,Delayed
SHP076666,TRK6562255900,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-05,2026-05-06,2026-05-06,Delivered,0,25.32,Documents,81.79,Standard,Overnight,Retail,Clear,Low,WH-TOR-001,DRV02277,95.29,177.08,None,1,3.25,Low,On Time
SHP074671,TRK4271807711,DHL,Ottawa,Toronto,404.47,6.65,2026-02-19,2026-02-20,2026-02-20,Delivered,0,42.73,Medium Parcel,105.69,Express,Ground,Retail,Clear,Low,WH-TOR-001,DRV00108,119.56,225.25,None,1,3.25,Low,On Time
SHP020357,TRK9685071838,DHL,Vancouver,Kelowna,390.79,6.06,2026-05-19,2026-05-20,2026-05-20,Minor Delay,8,10.77,Documents,71.43,Same-Day,Priority,Enterprise,Rain,Low,WH-TOR-001,DRV00802,159.31,230.74,Address Issue,0,17.95,Low,Slight Delay
